PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-062-tx059.jpg 	 2992174 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-024-tx021.jpg 	 2756076 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-031-tx028.jpg 	 2633541 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-048-tx045.jpg 	 2974745 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-006-tx003.jpg 	 2722647 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-020-tx017.jpg 	 2714759 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-032-tx029.jpg 	 2780481 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-004-tx001.jpg 	 2566366 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-038-tx035.jpg 	 2827992 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-070-en000.jpg 	 2442488 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-036-tx033.jpg 	 2758107 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-005-tx002.jpg 	 2795855 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-019-tx016.jpg 	 2836324 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-050-tx047.jpg 	 2980518 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-044-tx041.jpg 	 2853863 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-010-tx007.jpg 	 2745696 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-047-tx044.jpg 	 2982036 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-066-tx063.jpg 	 2961365 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-071-bc000.jpg 	 1760120 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-060-tx057.jpg 	 3020202 	  	 
